id,yearbirth,age,categorical_age,education,maritalstatus,income,categorical_income,kidhome,teenhome,totalchild,dtcustomer,recency,mntwines,mntwines_category,mntfruits,mntfruits_category,mntmeatproducts,mntmeatproducts_category,mntfishproducts,mntfishproducts_category,mntsweetproducts,mntsweetproducts_category,mntgoldproducts,mntgoldproducts_category,mnttotal,numdealspurchases,numdealspurchases_category,numwebpurchases,numwebpurchases_category,numcatalogpurchases,numcatalogpurchases_category,numstorepurchases,numstorepurchases_category,numwebvisitsmonth,numwebvisitsmonth_category,totalpurchases,acceptedcmp1,acceptedcmp1_category,acceptedcmp2,acceptedcmp2_category,acceptedcmp3,acceptedcmp3_category,acceptedcmp4,acceptedcmp4_category,acceptedcmp5,acceptedcmp5_category,complain,response,response_category,totalacceptedcmp
12970,1982,33,0-35,Master,Partner,27590.0,Lowest,1,0,1,2013-04-23,38,6,0-150,0,0-15,5,0-50,0,0-30,0,0-30,1,0-30,12,1,0-1,1,0-2,0,0-2,2,0-3,7,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13663,1979,36,36-55,Graduation,Partner,56775.0,High,0,1,1,2013-01-02,62,614,501-1250,35,16-50,160,51-250,58,31-80,35,31-60,35,31-80,937,2,2-4,5,3-6,8,7-12,10,9-15,5,4-8,25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12934,1975,40,36-55,Graduation,Single,83829.0,Highest,0,0,0,2013-10-08,78,897,501-1250,81,51-100,430,251-600,120,81-150,81,61-100,27,0-30,1636,0,0-1,4,3-6,7,7-12,6,4-8,1,0-3,17,1,Accept,0,Accept more than once,1,Accept more than once,0,Accept more than once,1,Accept more than once,0,1,Accept more than once,4
10552,1979,36,36-55,Master,Partner,54210.0,High,0,1,1,2013-05-20,18,70,0-150,54,51-100,109,51-250,80,31-80,9,0-30,45,31-80,367,2,2-4,4,3-6,1,0-2,7,4-8,5,4-8,14,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12966,1986,29,0-35,Graduation,Partner,38508.0,Low,1,0,1,2013-08-02,95,120,0-150,19,16-50,206,51-250,25,0-30,19,0-30,54,31-80,443,6,5-10,7,7-15,2,0-2,5,4-8,8,4-8,20,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12041,1970,45,36-55,Graduation,Partner,53187.0,High,1,0,1,2013-10-26,66,211,151-500,2,0-15,30,0-50,7,0-30,7,0-30,10,0-30,267,2,2-4,4,3-6,1,0-2,6,4-8,5,4-8,13,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12962,1972,43,36-55,Graduation,Partner,30023.0,Lowest,1,0,1,2014-03-24,28,11,0-150,0,0-15,16,0-50,7,0-30,6,0-30,21,0-30,61,1,0-1,2,0-2,0,0-2,3,0-3,8,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12131,1960,55,36-55,PhD,Single,76045.0,Highest,0,0,0,2013-11-15,78,760,501-1250,53,51-100,400,251-600,17,0-30,81,61-100,0,0-30,1311,1,0-1,4,3-6,5,3-6,11,9-15,2,0-3,21,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,0,Accept more than once,1
13638,1952,63,56-90,PhD,Partner,50870.0,Low,0,1,1,2014-06-19,13,53,0-150,0,0-15,8,0-50,0,0-30,0,0-30,2,0-30,63,1,0-1,2,0-2,0,0-2,3,0-3,5,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12591,1974,41,36-55,Master,Partner,65463.0,High,1,0,1,2014-01-30,17,391,151-500,32,16-50,70,51-250,21,0-30,32,31-60,16,0-30,562,2,2-4,6,3-6,2,0-2,9,9-15,5,4-8,19,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,0,Accept more than once,1
13177,1965,50,36-55,Graduation,Partner,66480.0,High,1,1,2,2014-05-31,71,199,151-500,9,0-15,57,51-250,20,0-30,21,0-30,6,0-30,312,6,5-10,4,3-6,1,0-2,7,4-8,4,4-8,18,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13987,1954,61,56-90,Graduation,Single,76773.0,Highest,0,0,0,2013-02-25,79,516,501-1250,56,51-100,449,251-600,86,81-150,33,31-60,16,0-30,1156,1,0-1,2,0-2,2,0-2,11,9-15,1,0-3,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12271,1983,32,0-35,Master,Single,81698.0,Highest,0,0,0,2013-03-01,1,709,501-1250,45,16-50,115,51-250,30,0-30,81,61-100,45,31-80,1025,1,0-1,8,7-15,2,0-2,5,4-8,5,4-8,16,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,1,Accept more than once,2
10022,1973,42,36-55,PhD,Single,54466.0,High,1,1,2,2014-02-09,78,12,0-150,0,0-15,4,0-50,0,0-30,0,0-30,0,0-30,16,1,0-1,1,0-2,0,0-2,2,0-3,5,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
11010,1984,31,0-35,PhD,Single,16269.0,Lowest,1,0,1,2013-08-30,75,19,0-150,3,0-15,18,0-50,3,0-30,1,0-30,0,0-30,44,3,2-4,3,3-6,0,0-2,3,0-3,8,4-8,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12473,1971,44,36-55,Graduation,Partner,71819.0,Highest,0,1,1,2013-08-28,70,1224,501-1250,28,16-50,140,51-250,0,0-30,14,0-30,126,81-150,1532,3,2-4,3,3-6,3,3-6,5,4-8,6,4-8,14,0,Reject,0,Reject,0,Reject,1,Accept,1,Accept more than once,0,0,Accept more than once,2
13069,1983,32,0-35,PhD,Partner,33569.0,Lowest,1,0,1,2013-10-16,10,16,0-150,2,0-15,18,0-50,3,0-30,0,0-30,24,0-30,63,1,0-1,1,0-2,1,0-2,2,0-3,8,4-8,5,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,1,Accept more than once,2
12540,1983,32,0-35,Master,Partner,36262.0,Low,0,0,0,2013-09-20,24,88,0-150,39,16-50,54,51-250,64,31-80,28,0-30,126,81-150,399,1,0-1,3,3-6,5,3-6,3,0-3,6,4-8,12,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,1,Accept more than once,2
13931,1966,49,36-55,Basic,Partner,22634.0,Lowest,0,0,0,2013-01-16,47,2,0-150,23,16-50,11,0-50,8,0-30,6,0-30,46,31-80,96,1,0-1,2,0-2,1,0-2,2,0-3,8,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13630,1978,37,36-55,Master,Partner,47025.0,Low,0,1,1,2013-09-12,98,508,501-1250,11,0-15,59,51-250,23,0-30,5,0-30,29,0-30,635,5,5-10,11,7-15,1,0-2,6,4-8,9,9-15,23,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12466,1968,47,36-55,Graduation,Single,70566.0,Highest,0,1,1,2013-10-06,4,381,151-500,28,16-50,215,51-250,84,81-150,28,0-30,21,0-30,757,2,2-4,6,3-6,5,3-6,9,9-15,3,0-3,22,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13324,1979,36,36-55,PhD,Partner,31605.0,Lowest,1,0,1,2012-11-22,15,74,0-150,0,0-15,42,0-50,2,0-30,1,0-30,6,0-30,125,2,2-4,2,0-2,1,0-2,4,4-8,7,4-8,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13197,1973,42,36-55,Master,Single,52034.0,High,1,1,2,2013-05-17,67,146,0-150,0,0-15,93,51-250,7,0-30,13,0-30,73,31-80,332,5,5-10,4,3-6,2,0-2,5,4-8,7,4-8,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13819,1979,36,36-55,Graduation,Single,48526.0,Low,1,0,1,2013-12-24,32,23,0-150,17,16-50,23,0-50,43,31-80,20,0-30,9,0-30,135,1,0-1,2,0-2,1,0-2,4,4-8,3,0-3,8,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12336,1954,61,56-90,Graduation,Partner,46734.0,Low,0,1,1,2012-11-18,40,110,0-150,5,0-15,137,51-250,26,0-30,23,0-30,29,0-30,330,2,2-4,6,3-6,1,0-2,5,4-8,7,4-8,14,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13242,1962,53,36-55,Graduation,Single,39552.0,Low,1,1,2,2012-12-18,54,165,151-500,3,0-15,147,51-250,4,0-30,24,0-30,41,31-80,384,6,5-10,6,3-6,2,0-2,5,4-8,8,4-8,19,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
12212,1966,49,36-55,Graduation,Single,86358.0,Highest,1,1,2,2012-08-08,78,957,501-1250,47,16-50,494,251-600,82,81-150,47,31-60,95,81-150,1722,4,2-4,5,3-6,3,3-6,6,4-8,8,4-8,18,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12031,1977,38,36-55,Graduation,Partner,46931.0,Low,2,1,3,2014-04-24,94,41,0-150,0,0-15,17,0-50,3,0-30,1,0-30,16,0-30,78,2,2-4,1,0-2,1,0-2,3,0-3,3,0-3,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12982,1985,30,0-35,Basic,Single,16581.0,Lowest,0,0,0,2013-01-12,51,1,0-150,3,0-15,4,0-50,2,0-30,3,0-30,11,0-30,24,1,0-1,0,0-2,0,0-2,3,0-3,4,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13430,1952,63,56-90,Master,Single,63998.0,High,0,0,0,2013-12-20,42,176,151-500,29,16-50,555,251-600,0,0-30,33,31-60,112,81-150,905,1,0-1,7,7-15,6,3-6,11,9-15,4,4-8,25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
12800,1951,64,56-90,Master,Partner,67381.0,High,0,1,1,2013-01-15,67,815,501-1250,8,0-15,53,51-250,11,0-30,0,0-30,70,31-80,957,4,2-4,2,0-2,2,0-2,9,9-15,7,4-8,17,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,0,Accept more than once,1
12660,1967,48,36-55,Graduation,Single,25930.0,Lowest,1,1,2,2013-10-10,87,6,0-150,1,0-15,2,0-50,2,0-30,0,0-30,4,0-30,15,1,0-1,1,0-2,0,0-2,2,0-3,7,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12318,1978,37,36-55,Graduation,Partner,42693.0,Low,1,0,1,2014-06-07,29,8,0-150,4,0-15,20,0-50,6,0-30,3,0-30,16,0-30,57,1,0-1,1,0-2,0,0-2,3,0-3,5,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13652,1976,39,36-55,Graduation,Partner,85606.0,Highest,0,1,1,2012-11-12,89,717,501-1250,42,16-50,555,251-600,120,81-150,30,0-30,84,81-150,1548,2,2-4,6,3-6,7,7-12,9,9-15,3,0-3,24,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,0,Accept more than once,1
13135,1985,30,0-35,Graduation,Single,72903.0,Highest,0,0,0,2013-10-29,74,1067,501-1250,81,51-100,555,251-600,0,0-30,19,0-30,39,31-80,1761,1,0-1,7,7-15,5,3-6,8,4-8,4,4-8,21,1,Accept,0,Accept more than once,0,Accept more than once,1,Accept more than once,1,Accept more than once,0,1,Accept more than once,4
13953,1974,41,36-55,Master,Partner,49669.0,Low,1,0,1,2014-05-24,97,166,151-500,5,0-15,107,51-250,11,0-30,8,0-30,29,0-30,326,2,2-4,5,3-6,1,0-2,6,4-8,6,4-8,14,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10542,1968,47,36-55,PhD,Partner,36778.0,Low,1,1,2,2012-08-05,63,29,0-150,4,0-15,34,0-50,2,0-30,4,0-30,4,0-30,77,3,2-4,3,3-6,0,0-2,3,0-3,9,9-15,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12502,1962,53,36-55,PhD,Single,85696.0,Highest,0,0,0,2013-05-03,88,714,501-1250,76,51-100,395,251-600,116,81-150,0,0-30,12,0-30,1313,1,0-1,4,3-6,6,3-6,9,9-15,1,0-3,20,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
11166,1961,54,36-55,Graduation,Partner,49678.0,Low,0,1,1,2013-02-02,81,229,151-500,5,0-15,56,51-250,3,0-30,2,0-30,20,0-30,315,2,2-4,6,3-6,2,0-2,4,4-8,7,4-8,14,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13895,1989,26,0-35,Graduation,Partner,37155.0,Low,1,0,1,2013-01-31,51,23,0-150,0,0-15,26,0-50,7,0-30,15,0-30,3,0-30,74,1,0-1,2,0-2,0,0-2,4,4-8,5,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12980,1978,37,36-55,Master,Single,21282.0,Lowest,1,0,1,2014-05-11,76,1,0-150,5,0-15,8,0-50,4,0-30,8,0-30,20,0-30,46,2,2-4,2,0-2,1,0-2,2,0-3,6,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13929,1962,53,36-55,PhD,Single,33419.0,Lowest,0,1,1,2013-08-17,76,56,0-150,0,0-15,12,0-50,0,0-30,0,0-30,18,0-30,86,2,2-4,2,0-2,0,0-2,4,4-8,7,4-8,8,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13627,1945,70,56-90,Graduation,Single,63285.0,High,0,0,0,2013-11-05,84,508,501-1250,81,51-100,249,51-250,50,31-80,38,31-60,126,81-150,1052,1,0-1,6,3-6,5,3-6,13,9-15,3,0-3,25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12832,1974,41,36-55,Master,Partner,21255.0,Lowest,1,0,1,2014-01-21,56,29,0-150,0,0-15,25,0-50,2,0-30,2,0-30,3,0-30,61,4,2-4,2,0-2,1,0-2,4,4-8,4,4-8,11,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13340,1981,34,0-35,Graduation,Partner,42162.0,Low,1,0,1,2013-11-19,31,46,0-150,7,0-15,59,51-250,2,0-30,4,0-30,27,0-30,145,2,2-4,3,3-6,1,0-2,3,0-3,6,4-8,9,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,1,Accept more than once,2
12347,1956,59,56-90,Graduation,Partner,54450.0,High,1,1,2,2012-09-14,0,454,151-500,0,0-15,171,51-250,8,0-30,19,0-30,32,31-80,684,6,5-10,9,7-15,2,0-2,8,4-8,8,4-8,25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13746,1954,61,56-90,PhD,Partner,57744.0,High,0,1,1,2013-11-12,91,350,151-500,3,0-15,39,0-50,0,0-30,0,0-30,19,0-30,411,2,2-4,9,7-15,1,0-2,4,4-8,8,4-8,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10525,1986,29,0-35,Graduation,Single,26576.0,Lowest,1,0,1,2012-10-13,40,10,0-150,0,0-15,8,0-50,0,0-30,0,0-30,9,0-30,27,1,0-1,1,0-2,0,0-2,2,0-3,9,9-15,4,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,1,Accept more than once,2
12905,1943,72,56-90,PhD,Single,57513.0,High,0,0,0,2013-07-06,59,735,501-1250,40,16-50,183,51-250,52,31-80,20,0-30,30,0-30,1060,2,2-4,9,7-15,3,3-6,13,9-15,6,4-8,27,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13532,1964,51,36-55,Graduation,Partner,68142.0,Highest,0,1,1,2012-08-29,96,897,501-1250,81,51-100,196,51-250,91,81-150,81,61-100,37,31-80,1383,3,2-4,10,7-15,4,3-6,7,4-8,6,4-8,24,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10710,1979,36,36-55,Graduation,Partner,7500.0,Lowest,0,1,1,2012-08-29,61,5,0-150,2,0-15,3,0-50,3,0-30,0,0-30,5,0-30,18,1,0-1,1,0-2,0,0-2,2,0-3,8,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12754,1974,41,36-55,Graduation,Partner,83145.0,Highest,0,0,0,2012-09-22,14,777,501-1250,35,16-50,555,251-600,39,31-80,81,61-100,114,81-150,1601,1,0-1,5,3-6,9,7-12,11,9-15,2,0-3,26,0,Reject,0,Reject,0,Reject,0,Reject,1,Accept,0,1,Accept more than once,2
13084,1960,55,36-55,Master,Partner,54197.0,High,0,1,1,2014-04-03,16,162,151-500,6,0-15,37,0-50,6,0-30,13,0-30,13,0-30,237,2,2-4,1,0-2,3,3-6,6,4-8,1,0-3,12,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13181,1963,52,36-55,PhD,Single,23091.0,Lowest,1,1,2,2014-05-28,98,35,0-150,0,0-15,11,0-50,0,0-30,0,0-30,2,0-30,48,4,2-4,2,0-2,1,0-2,3,0-3,7,4-8,10,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13300,1976,39,36-55,Graduation,Partner,46049.0,Low,1,1,2,2013-07-21,11,342,151-500,9,0-15,112,51-250,19,0-30,14,0-30,19,0-30,515,6,5-10,5,3-6,2,0-2,9,9-15,7,4-8,22,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
12797,1974,41,36-55,Graduation,Partner,56715.0,High,0,0,0,2012-12-05,52,258,151-500,81,51-100,239,51-250,120,81-150,81,61-100,9,0-30,788,1,0-1,7,7-15,3,3-6,4,4-8,4,4-8,15,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13260,1961,54,36-55,Graduation,Partner,79410.0,Highest,0,0,0,2014-05-29,19,658,501-1250,80,51-100,483,251-600,120,81-150,13,0-30,13,0-30,1367,1,0-1,3,3-6,2,0-2,5,4-8,1,0-3,11,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12074,1951,64,56-90,Graduation,Partner,57304.0,High,0,1,1,2013-03-11,61,356,151-500,80,51-100,329,251-600,120,81-150,17,0-30,106,81-150,1008,2,2-4,7,7-15,6,3-6,10,9-15,5,4-8,25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12755,1965,50,36-55,Graduation,Partner,44375.0,Low,0,1,1,2014-03-23,73,213,151-500,5,0-15,28,0-50,7,0-30,7,0-30,41,31-80,301,1,0-1,4,3-6,1,0-2,6,4-8,5,4-8,12,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13525,1965,50,36-55,Graduation,Partner,59594.0,High,0,1,1,2012-10-20,74,457,151-500,4,0-15,29,0-50,0,0-30,0,0-30,9,0-30,499,1,0-1,8,7-15,1,0-2,7,4-8,7,4-8,17,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,0,Accept more than once,1
13225,1994,21,0-35,Graduation,Partner,80685.0,Highest,0,0,0,2012-08-22,55,241,151-500,45,16-50,555,251-600,34,31-80,26,0-30,54,31-80,955,1,0-1,6,3-6,4,3-6,10,9-15,2,0-3,21,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13751,1974,41,36-55,PhD,Partner,40344.0,Low,0,1,1,2013-10-13,48,210,151-500,0,0-15,6,0-50,0,0-30,0,0-30,2,0-30,218,2,2-4,4,3-6,1,0-2,5,4-8,7,4-8,12,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13163,1972,43,36-55,Graduation,Partner,62710.0,High,0,1,1,2013-05-23,53,441,151-500,35,16-50,83,51-250,7,0-30,29,0-30,11,0-30,606,4,2-4,4,3-6,2,0-2,12,9-15,4,4-8,22,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13528,1968,47,36-55,Master,Partner,48985.0,Low,0,1,1,2013-07-05,13,19,0-150,13,0-15,18,0-50,10,0-30,7,0-30,8,0-30,75,1,0-1,1,0-2,1,0-2,3,0-3,3,0-3,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13611,1968,47,36-55,Graduation,Partner,35322.0,Lowest,1,2,3,2012-08-22,34,28,0-150,9,0-15,37,0-50,12,0-30,7,0-30,13,0-30,106,3,2-4,2,0-2,0,0-2,4,4-8,8,4-8,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10486,1948,67,56-90,Graduation,Partner,77142.0,Highest,0,0,0,2013-05-29,54,476,151-500,75,51-100,162,51-250,29,0-30,81,61-100,97,81-150,920,1,0-1,4,3-6,4,3-6,8,4-8,2,0-3,17,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12186,1969,46,36-55,Graduation,Single,81657.0,Highest,0,0,0,2014-01-22,69,364,151-500,40,16-50,425,251-600,120,81-150,60,31-60,50,31-80,1059,1,0-1,3,3-6,4,3-6,8,4-8,1,0-3,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13575,1996,19,0-35,Basic,Partner,14421.0,Lowest,0,0,0,2014-02-17,81,0,0-150,0,0-15,2,0-50,3,0-30,3,0-30,8,0-30,16,1,0-1,1,0-2,0,0-2,2,0-3,5,4-8,4,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0,Accept more than once,1
12940,1990,25,0-35,PhD,Partner,74214.0,Highest,0,0,0,2012-08-26,3,863,501-1250,81,51-100,547,251-600,86,81-150,81,61-100,33,31-80,1691,1,0-1,8,7-15,2,0-2,5,4-8,5,4-8,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10660,1957,58,56-90,Master,Partner,66726.0,High,1,1,2,2014-01-12,61,349,151-500,7,0-15,35,0-50,0,0-30,0,0-30,47,31-80,438,3,2-4,8,7-15,2,0-2,4,4-8,7,4-8,17,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,0,Accept more than once,1
13156,1979,36,36-55,Basic,Partner,23724.0,Lowest,1,0,1,2013-01-08,65,5,0-150,23,16-50,15,0-50,0,0-30,18,0-30,14,0-30,75,2,2-4,2,0-2,0,0-2,3,0-3,8,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13784,1960,55,36-55,Master,Partner,47353.0,Low,0,1,1,2013-11-13,93,184,151-500,2,0-15,19,0-50,8,0-30,8,0-30,4,0-30,225,3,2-4,2,0-2,2,0-2,6,4-8,5,4-8,13,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12795,1952,63,56-90,Master,Partner,33444.0,Lowest,1,1,2,2012-11-03,24,8,0-150,0,0-15,8,0-50,0,0-30,0,0-30,2,0-30,18,1,0-1,1,0-2,0,0-2,2,0-3,8,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10669,1981,34,0-35,Graduation,Partner,54386.0,High,0,1,1,2013-05-17,8,277,151-500,21,16-50,64,51-250,62,31-80,21,0-30,25,0-30,470,2,2-4,3,3-6,2,0-2,10,9-15,3,0-3,17,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13144,1981,34,0-35,Graduation,Single,28510.0,Lowest,1,1,2,2013-04-13,72,44,0-150,5,0-15,19,0-50,0,0-30,4,0-30,19,0-30,91,3,2-4,2,0-2,0,0-2,4,4-8,5,4-8,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12803,1991,24,0-35,Master,Single,90638.0,Highest,0,0,0,2014-02-13,29,1156,501-1250,81,51-100,555,251-600,94,81-150,81,61-100,96,81-150,2063,1,0-1,3,3-6,4,3-6,10,9-15,1,0-3,18,0,Reject,0,Reject,0,Reject,0,Reject,1,Accept,0,0,Accept more than once,1
12623,1950,65,56-90,Graduation,Partner,48070.0,Low,0,1,1,2013-01-13,33,373,151-500,14,0-15,83,51-250,6,0-30,9,0-30,19,0-30,504,3,2-4,8,7-15,2,0-2,6,4-8,7,4-8,19,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,1,0,Reject,0
12274,1957,58,56-90,Graduation,Partner,43140.0,Low,0,1,1,2013-01-05,68,134,0-150,8,0-15,76,51-250,6,0-30,0,0-30,11,0-30,235,1,0-1,4,3-6,1,0-2,5,4-8,6,4-8,11,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12517,1961,54,36-55,PhD,Single,54959.0,High,0,1,1,2013-01-19,55,1148,501-1250,0,0-15,60,51-250,0,0-30,0,0-30,24,0-30,1232,3,2-4,9,7-15,5,3-6,4,4-8,7,4-8,21,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,1,Accept more than once,2
12468,1958,57,56-90,Basic,Single,15056.0,Lowest,1,1,2,2013-05-03,76,6,0-150,12,0-15,3,0-50,21,0-30,6,0-30,40,31-80,88,5,5-10,2,0-2,2,0-2,3,0-3,5,4-8,12,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12442,1971,44,36-55,Graduation,Single,26954.0,Lowest,1,0,1,2014-05-08,17,4,0-150,1,0-15,11,0-50,0,0-30,0,0-30,1,0-30,17,1,0-1,1,0-2,0,0-2,2,0-3,7,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12295,1985,30,0-35,Graduation,Single,22327.0,Lowest,1,0,1,2013-08-02,94,5,0-150,4,0-15,8,0-50,2,0-30,0,0-30,5,0-30,24,1,0-1,1,0-2,0,0-2,3,0-3,5,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10466,1965,50,36-55,Graduation,Partner,44393.0,Low,1,1,2,2013-08-22,86,24,0-150,2,0-15,20,0-50,2,0-30,2,0-30,10,0-30,60,2,2-4,1,0-2,0,0-2,4,4-8,4,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13208,1952,63,56-90,PhD,Single,62000.0,High,0,1,1,2013-08-25,25,899,501-1250,0,0-15,101,51-250,0,0-30,0,0-30,20,0-30,1020,1,0-1,6,3-6,6,3-6,13,9-15,4,4-8,26,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,0,Accept more than once,1
13493,1962,53,36-55,PhD,Partner,31497.0,Lowest,0,1,1,2012-12-06,22,108,0-150,1,0-15,28,0-50,13,0-30,1,0-30,4,0-30,155,2,2-4,3,3-6,1,0-2,4,4-8,8,4-8,10,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13640,1974,41,36-55,Master,Partner,45894.0,Low,0,2,2,2014-02-27,15,27,0-150,2,0-15,7,0-50,0,0-30,2,0-30,13,0-30,51,1,0-1,1,0-2,0,0-2,3,0-3,5,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12668,1970,45,36-55,Master,Single,78579.0,Highest,0,0,0,2012-12-22,35,816,501-1250,66,51-100,549,251-600,120,81-150,66,61-100,99,81-150,1716,1,0-1,5,3-6,6,3-6,4,4-8,3,0-3,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
